"ID","publication_date","best_name","best_name_prob","best_common","best_common_prob","best_full","best_full_prob","article_count","extracted_url","extracted_url_status","extracted_url_coordinates","aug_extracted_url_country","wayback_url","affiliation","authors","grant_ids","grant_agencies","num_citations","aug_affiliation_countries"
"35660007",2022-06-01,"WheatCENet",0.977695763,"WheatCENet",0.977695763111114,"",0,1,"http://bioinformatics.cpolar.cn/WheatCENet, http://bioinformatics.cau.edu.cn/WheatCENet","HTTPConnectionPool(host='bioinformatics.cpolar.cn', port=80): Pool is closed., 403",", ",NA,"http://web.archive.org/web/20230202140453/http://bioinformatics.cpolar.cn/WheatCENet/, http://web.archive.org/web/20230315052434/http://bioinformatics.cau.edu.cn/WheatCENet/","State Key Laboratory of Plant Physiology and Biochemistry, College of Biological Sciences, China Agricultural University, Beijing 100193, China.","Li Z, Hu Y, Ma X, Da L, She J, Liu Y, Yi X, Cao Y, Xu W, Jiao Y, Su Z","","National Natural Science Foundation of China, National Natural Science Foundation of China, National Natural Science Foundation of China",6,"China, China"
"35806459",2022-07-05,"TritiKBdb",0.998271704,"TritiKBdb",0.998271703720093,"",0,1,"http://bioinfo.usu.edu/tritikbdb","302","(41.7355,-111.8344)","USA","no_wayback","Department of Plants, Soils, and Climate, College of Agriculture and Applied Sciences, Utah State University, Logan, UT 84322, USA.","Duhan N, Kataria R, Kaundal R","","",1,"United States"
"35891795",2022-07-11,"FishExp",0.996278882,"FishExp",0.996278882026672,"",0,1,"http://bioinfo.njau.edu.cn/fishExp","302","(31.2222,121.4581)","China","no_wayback","Department of Animal Science, Michigan State University, East Lansing, MI 48824, USA.","Tan S, Wang W, Jie W, Liu J","","",1,"United States"
"36043442",2023-01-01,"ipaQTL-atlas",0.96366494,"ipaQTL-atlas",0.963664940425328,"",0,1,"http://bioinfo.szbl.ac.cn/ipaQTL","403","",NA,"http://web.archive.org/web/20240428190632/http://bioinfo.szbl.ac.cn/ipaQTL/","Institute of Systems and Physical Biology, Shenzhen Bay Laboratory, Shenzhen 518055, China.","Ma X, Cheng S, Ding R, Zhao Z, Zou X, Guang S, Wang Q, Jing H, Yu C, Ni T, Li L","","National Natural Science Foundation of China, Shenzhen Bay Laboratory",3,"China"
"36189903",2023-01-01,"EmAtlas",0.995656192,"EmAtlas",0.995656192302704,"",0,1,"http://bioinfor.imu.edu.cn/ematlas","301","(31.2222,121.4581)","China","http://web.archive.org/web/20230312015329/http://bioinfor.imu.edu.cn/ematlas/","State Key Laboratory of Reproductive Regulation and Breeding of Grassland Livestock, School of Life Sciences, Inner Mongolia University, Hohhot, 010070, China.","Zheng L, Liang P, Long C, Li H, Li H, Liang Y, He X, Xi Q, Xing Y, Zuo Y","","key technology research program of Inner Mongolia Autonomous Region, National Nature Scientific Foundation of China, National Nature Scientific Foundation of China, National Nature Scientific Foundation of China, Science and Technology Major Project of Inner Mongolia Autonomous Region of China to the State Key Laboratory of Reproductive Regulation and Breeding of Grassland Livestock, National Nature Scientific Foundation of China",4,"China, Mongolia"
"36243963",2023-01-01,"PAT",0.99432224,"PAT",0.994322240352631,"prokaryotic antimicrobial toxin database",0.99421963840723,1,"http://bioinfo.qd.sdu.edu.cn/PAT","403","",NA,"no_wayback","State Key Laboratory of Microbial Technology, Institute of Microbial Technology, Shandong University, QingdaoÂ 266237,Â China.","Liu Y, Liu S, Pan Z, Ren Y, Jiang Y, Wang F, Li DD, Li YZ, Zhang Z","","China Postdoctoral Science Foundation, National Natural Science Foundation of China, National Key Research and Development Program, Special Investigation on Scientific and Technological Basic Resources, China Postdoctoral Science Foundation, National Natural Science Foundation of China, Natural Science Foundation of Jiangsu Province, Fundamental Research Funds of Shandong University, Key Research and Development Program of Shandong Province, National Key Research and Development Program",2,"China"
"36253723",2022-10-17,"LivestockExp",0.997851074,"LivestockExp",0.997851073741913,"",0,1,"http://bioinfo.njau.edu.cn/livestockExp","302","(31.2222,121.4581)","China","no_wayback","Bioinformatics Center, Academy for Advanced Interdisciplinary Studies, Nanjing Agricultural University, Nanjing, 210095, Jiangsu, China. liujd@njau.edu.cn.","Liu J, Lang K, Tan S, Jie W, Zhu Y, Huang S, Huang W","","Funding for open access charge: Michigan State University, Fundamental Research Funds for Central Universities of the Central South University, USDA Hatch Project",3,"China"
"36271793",2023-01-01,"PlantExp",0.99732846,"PlantExp",0.997328460216522,"",0,1,"http://biotec.njau.edu.cn/plantExp","200","(31.2222,121.4581)","China","http://web.archive.org/web/20240413021839/https://biotec.njau.edu.cn/plantExp/","Bioinformatics Center, Academy for Advanced Interdisciplinary Studies, Nanjing Agricultural University, Nanjing, Jiangsu 210095, China.","Liu J, Zhang Y, Zheng Y, Zhu Y, Shi Y, Guan Z, Lang K, Shen D, Huang W, Dou D","","MSU AgBioResearch, Technical System of Chinese Herbal Medicine Industry, Michigan State University, National Natural Science Foundation of China, Innovative Experimental Program for College Students, National Natural Science Foundation of China, National Natural Science Foundation of China, Jiangsu Agricultural Science and Technology Innovation Fund",7,"China"
"36320030",2022-11-01,"VGSC-DB",0.984007269,"VGSC-DB",0.984007269144058,"Voltage-gated Sodium Channels Database",0.868036933243275,1,"http://cadd.zju.edu.cn/vgsc","301","(31.2222,121.4581)","China","http://web.archive.org/web/20231202155621/http://cadd.zju.edu.cn/vgsc/","Innovation Institute for Artificial Intelligence in Medicine of Zhejiang University, Zhejiang University, Hangzhou, 310058, Zhejiang, China.","Wang G, Yu J, Du H, Shen C, Zhang X, Liu Y, Zhang Y, Cao D, Pan P, Hou T","","National Key Research and Development Program of China, National Natural Science Foundation of China, Natural Science Foundation of Zhejiang Province, Natural Science Foundation of Zhejiang Province",1,"China"
"36328151",2022-10-31,"PlantCADB",0.992473602,"PlantCADB",0.992473602294922,"chromatin accessibility database",0.630893900990486,1,"http://bioinfor.nefu.edu.cn/PlantCADB","302","(31.2222,121.4581)","China","http://web.archive.org/web/20230414140638/https://bioinfor.nefu.edu.cn/PlantCADB/","State Key Laboratory of Tree Genetics and Breeding, Northeast Forestry University, Harbin 150040, China; College of Information and Computer Engineering, Northeast Forestry University, Harbin 150040, China.","Ding K, Sun S, Luo Y, Long C, Zhai J, Zhai Y, Wang G","","Innovation Project of State Key Laboratory of Tree Genetics and Breeding, Northeast Forestry University, China, Northeast Forestry University, National Natural Science Foundation of China, National Natural Science Foundation of China, Fundamental Research Funds for the Central Universities, China, Fundamental Research Funds for the Central Universities, State Key Laboratory of Tree Genetics and Breeding, Chinese Academy of Forestry, National Natural Science Foundation of China",1,"China, China"
"36394420",2022-11-01,"TRustDB",0.995865583,"TRustDB",0.9958655834198,"",0,1,"http://bioinfo.usu.edu/trustdb","302","(41.7355,-111.8344)","USA","http://web.archive.org/web/20230314013905/http://bioinfo.usu.edu/trustdb/","Department of Plants, Soils, and Climate, College of Agriculture and Applied Sciences, Utah State University, Logan, UT 84322, USA.","Kataria R, Kaundal R","","",0,"United States"
"36478084",2023-01-01,"BMRB",0.99822247,"BMRB",0.998222470283508,"Biological Magnetic Resonance Data Bank",0.979251066843669,1,"http://bmrb.io","302","(41.7198,-72.8320)","USA","http://web.archive.org/web/20240703034431/https://bmrb.io/","Department of Molecular Biology and Biophysics, UConn Health, Farmington, CTÂ 06030-3305, USA.","Hoch JC, Baskaran K, Burr H, Chin J, Eghbalnia HR, Fujiwara T, Gryk MR, Iwata T, Kojima C, Kurisu G, Maziuk D, Miyanoiri Y, Wedell JR, Wilburn C, Yao H, Yokochi M","","NIGMS NIH HHS, National Institutes of Health, Hoch discretionary, AMED, Japan Science and Technology Agency",39,"United States"
"36655761",2023-01-01,"FungiExp",0.996766806,"FungiExp",0.996766805648804,"",0,1,"http://bioinfo.njau.edu.cn/fungiExp","302","(31.2222,121.4581)","China","http://web.archive.org/web/20240427092322/https://bioinfo.njau.edu.cn/fungiExp/","Bioinformatics Center, Academy for Advanced Interdisciplinary Studies, Nanjing Agricultural University, Nanjing, Jiangsu 210095, China.","Liu J, Zhang Y, Shi Y, Zheng Y, Zhu Y, Guan Z, Shen D, Dou D","","National Natural Science Foundation of China, Technical System of Chinese Herbal Medicine Industry, National Natural Science Foundation of China, National Natural Science Foundation of China, Fundamental Research Funds for the Central Universities",1,"China"
"36922546",2023-03-15,"CAFrgDB",0.997324407,"CAFrgDB",0.997324407100678,"CAF related Gene DataBase",0.806434163025447,1,"http://caf.zbiolab.cn","200","(22.2783,114.1747)","China","http://web.archive.org/web/20240227201633/http://caf.zbiolab.cn/","Department of Pathophysiology, State Key Laboratory of Esophageal Cancer Prevention and Treatment, School of Basic Medical Sciences, Zhengzhou University, Zhengzhou, 450001, China.","Yuan Q, Chu Y, Li X, Shi Y, Chen Y, Zhao J, Lu J, Liu K, Guo Y","","Science and Technology Department of Henan Province, National Natural Science Foundation of China, Zhengzhou University | Excellent Youth Development Foundation of Zhengzhou University, Science and Technology Department, Henan Province",0,"China"
"36950350",2023-03-06,"PlantLTRdb",0.99800694,"PlantLTRdb",0.998006939888,"",0,1,"http://bioinformatics.um6p.ma/PlantLTRdb","302","(32.2409,-7.9540)","Morocco","no_wayback","African Genome Center, Mohammed VI Polytechnic University, Benguerir, Morocco.","Mokhtar MM, Alsamman AM, El Allali A","","",7,"Morocco"
"36968016",2023-03-17,"ESCCdb",0.997133613,"ESCCdb",0.997133612632752,"",0,1,"http://cailab.labshare.cn/ESCCdb","301","(37.3394,-121.8950)","USA","no_wayback","Center of Growth, Metabolism, and Aging, Key Laboratory of Bio-Resources and Eco-Environment, College of Life Sciences, Sichuan University, No.29 Wangjiang Road, Chengdu, Sichuan 610064, China.","Yang J, Bi L, Wang C, Wang G, Gou Y, Dong L, Wang M, Luo H, Wang K, Wang Y, Huang Y, Cai H, Xiao Z","","",1,"China"
"37086947",2023-04-21,"MbPA",0.991649389,"MbPA",0.991649389266968,"The Metal-binding Protein Atlas",0.912961969772975,1,"http://bioinfor.imu.edu.cn/mbpa","301","(31.2222,121.4581)","China","no_wayback","The Key Laboratory of Mammalian Reproductive Biology and Biotechnology of the Ministry of Education, College of Life Sciences, Inner Mongolia University, Hohhot 010021, China.","Li J, He X, Gao S, Liang Y, Qi Z, Xi Q, Zuo Y, Xing Y","","",3,"China, Mongolia"
"37244568",2023-05-25,"C4S",0.978218714,"C4S",0.978218714396159,"Comprehensive Collection and Comparison for ChIP-Seq Database",0.939553997733376,1,"http://c4s.site","301","(38.2482,140.8482)","Japan","http://web.archive.org/web/20211220004910/https://c4s.site/","Department of Integrative Genomics, Tohoku Medical Megabank Organization, Tohoku University, 2-1 Seiryo-machi, Aoba-ku, Sendai 980-8573, Japan; Department of System Bioinformatics, Graduate School of Information Sciences, Tohoku University, 6-3-09, Aramaki-Aza-Aoba, Aoba-ku, Sendai 980-8579, Japan.","Anzawa H, Kinoshita K","","Canon Medical Systems Corporation Tokyo CL Square, Japan Agency for Medical Research and Development",0,"Japan, Japan"
"37317043",2023-06-14,"ToCoDDB",0.995572805,"ToCoDDB",0.995572805404663,"",0,1,"http://cadd.zju.edu.cn/tocodecoy","301","(31.2222,121.4581)","China","http://web.archive.org/web/20240510185129/http://cadd.zju.edu.cn/tocodecoy/","Innovation Institute for Artificial Intelligence in Medicine of Zhejiang University, College of Pharmaceutical Sciences, Zhejiang University, Hangzhou 310058, Zhejiang, China.","Zhang X, Zhang X, Shen C, Wang T, Kang Y, Li D, Pan P, Wang J, Wang G, Deng Y, Xu L, Cao D, Hou T, Wang Z","","Fundamental Research Funds for the Central Universities, National Natural Science Foundation of China, National Key Research and Development Program of China, Fundamental Research Funds for the Central Universities, National Natural Science Foundation of China, National Natural Science Foundation of China, Natural Science Foundation of Zhejiang Province",0,"China"
"37337218",2023-06-19,"The Bovine Pangenome Consortium",0.898233023,"BPC",0.879714051882426,"The Bovine Pangenome Consortium",0.898233022954729,1,"http://bovinepangenome.github.io","301","(37.7621,-122.3971)","USA","http://web.archive.org/web/20231002054653/https://bovinepangenome.github.io/","US Meat Animal Research Center, USDA-ARS, Clay Center, NE, 68933, USA.","Smith TPL, Bickhart DM, Boichard D, Chamberlain AJ, Djikeng A, Jiang Y, Jiang Y, Low WY, Pausch H, Demyda-PeyrÃ¡s S, Prendergast J, Schnabel RD, Rosen BD, ","","Agricultural Research Service, Biotechnology and Biological Sciences Research Council, Agricultural Research Service, Agricultural Research Service, Biotechnology and Biological Sciences Research Council",5,"United States"
"37399251",2023-09-01,"SoyTIPdb",0.9979096651,"SoyTIPdb",0.997909665,"Soybean Transposon Insertion Polymorphisms Database",0.809414159167897,1,"http://biotec.njau.edu.cn/soytipdb","200","(31.2222,121.4581)","China","http://web.archive.org/web/20240707120338/https://biotec.njau.edu.cn/soytipdb/","Department of Plant Pathology, Nanjing Agricultural University, Nanjing, Jiangsu 210095, China.","Yin Z, Yang Q, Shen D, Liu J, Huang W, Dou D","","National Natural Science Foundation of China, Jiangsu Agricultural Science and Technology Innovation Fund, Fundamental Research Funds for the Central Universities, National Natural Science Foundation of China, Technical System of Chinese Herbal Medicine Industry",0,"China"
"37415294",2023-01-01,"RNALID",0.995752573,"RNALID",0.995752573013306,"",0,1,"http://biomed.nscc-gz.cn/RNALID/html/index.html","502","",NA,"no_wayback","Department of Medical Research Center, Sun Yat-Sen Memorial Hospital, Sun Yat-Sen University, Guangzhou, Guangdong, China.","Fan C, Wang X, Ling T, Yang Y, Zhao H","","Guangdong Key Field R&amp;D Plan, Natural Science Foundation of China, Guangzhou S&amp;T Research Plan, National Key R&amp;D Program of China, Innovative and Entrepreneurial Teams, National Key R&amp;D Program of China",1,"China"
"37486750",2023-07-24,"DCABM-TCM",0.99253884,"DCABM-TCM",0.992538839578628,"of Constituents Absorbed into the Blood and Metabolites of TCM",0.770170520333683,1,"http://bionet.ncpsb.org.cn/dcabm-tcm","301","(39.9075,116.3972)","China","no_wayback","State Key Laboratory of Proteomics, Beijing Proteome Research Center, National Center for Protein Sciences (Beijing), Beijing Institute of Lifeomics, Beijing 102206, China.","Liu X, Liu J, Fu B, Chen R, Jiang J, Chen H, Li R, Xing L, Yuan L, Chen X, Zhang J, Li H, Guo S, Guo F, Guo J, Liu Y, Qi Y, Yu B, Xu F, Li D, Liu Z","","National Key Research and Development Program of China, Beijing Nova Program, National Key Research and Development Program of China, National Natural Science Foundation of China, National Natural Science Foundation of China, State Key Laboratory of Proteomics of China, National Key Research and Development Program of China",2,"China"
"37497545",2023-07-11,"COVIDanno",0.9954494238,"COVIDanno",0.995449424,"",0,1,"http://biomedbdc.wchscu.cn/COVIDanno","301","(30.2936,120.1614)","China","http://web.archive.org/web/20240605121406/http://biomedbdc.wchscu.cn/COVIDanno/","West China Biomedical Big Data Center, West China Hospital, Sichuan University, Chengdu, China.","Feng Y, Yang M, Fan Z, Zhao W, Kim P, Zhou X","","NIGMS NIH HHS",0,"China, China, China"
"37510385",2023-07-20,"ranchSATdb",0.990529835,"ranchSATdb",0.990529835224152,"",0,1,"http://bioinfo.usu.edu/ranchSATdb","302","(41.7355,-111.8344)","USA","no_wayback","Department of Plants, Soils, and Climate/Center for Integrated BioSystems, College of Agriculture and Applied Sciences, Utah State University, Logan, UT 84322, USA.","Duhan N, Kaur S, Kaundal R","","Center for Integrated BioSystems/Department of Plants, Soils, and Climate, USU",0,"United States"
"37646936",2023-01-01,"TEMM",0.986207843,"TEMM",0.986207842826843,"",0,1,"http://bioinformatics.um6p.ma/TEMM","302","(32.2409,-7.9540)","Morocco","no_wayback","African Genome Center, Mohammed VI Polytechnic University, Ben Guerir, Morocco.","Hassan AH, Mokhtar MM, El Allali A","","",1,"Morocco"
"37992195",2023-12-01,"DegronMD",0.9883998632,"DegronMD",0.988399863,"",0,1,"http://bioinfo.uth.edu/degronmd","302","(29.7633,-95.3633)","USA","http://web.archive.org/web/20240605030143/https://bioinfo.uth.edu/degronmd/","Department of Orthopaedics, The Second Xiangya Hospital, Central South University, Changsha, Hunan 410011, China.","Xu H, Hu R, Zhao Z","","Science and Technology Innovation Program of Hunan Province",0,"China"
"38062357",2023-12-07,"SingleScan",0.982607126,"SingleScan",0.982607126235962,"",0,1,"http://cailab.labshare.cn/SingleScan","301","(37.3394,-121.8950)","USA","no_wayback","Center of Growth, Metabolism and Aging, Key Laboratory of Bio-Resource and Eco-Environment of Ministry of Education, College of Life Sciences, Sichuan University, Chengdu, 610065, China.","Wang K, Zhang X, Cheng H, Ma W, Bao G, Dong L, Gou Y, Yang J, Cai H","","Sichuan Science and Technology Program, National Science Foundation of China",0,"China"
"38157107",2023-12-20,"BioTreasury",0.9940015674,"BioTreasury",0.994001567,"",0,1,"http://biotreasury.rjmart.cn","301","(22.5455,114.0683)","China","http://web.archive.org/web/20240411195548/https://biotreasury.rjmart.cn/","School of Life Sciences, State Key Laboratory of Oncology in South China, Cancer Center, Guangdong Provincial Clinical Research Center for Cancer, Sun Yat-sen University, Guangzhou, 510060, China.","Zhao Q, Zhou X, Wu J, Cai J, Bao X, Tang L, Wang C, Liu C, Wang Y, Teng Y, Zheng M, Mu W, Zuo Z, Xie Y, Luo X, Ren J","","",1,"China, China"
"34643704",2022-01-01,"ESC",0.977441907,"ESC",0.977441906929016,"",0,1,"http://clingen.igib.res.in/esc","301","(26.7907,75.2061)","India","http://web.archive.org/web/20231201054953/https://clingen.igib.res.in/esc/","CSIR Institute of Genomics and Integrative Biology (CSIR-IGIB), Mathura Road, New Delhi, India.","Rophina M, Pandhare K, Shamnath A, Imran M, Jolly B, Scaria V","","Council of Scientific and Industrial Research",13,"India"
"34791419",2022-01-01,"lncRNAfunc",0.997836709,"lncRNAfunc",0.997836709,"",0,1,"http://ccsm.uth.edu/lncRNAfunc","301","(37.7621,-122.3971)","USA","http://web.archive.org/web/20230611015146/https://ccsm.uth.edu/lncRNAfunc/","West China Biomedical Big Data Center, West China Hospital, Sichuan University, Chengdu 610041, China.","Yang M, Lu H, Liu J, Wu S, Kim P, Zhou X","","Clinical Research Incubation, disciplines of excellence, NIGMS NIH HHS, NIGMS NIH HHS",47,"China, China, China"
"35230424",2022-03-01,"DSDBASE2.0",0.905258507,"DSDBASE2.0",0.905258506536484,"DiSulphide",0.537806212902069,1,"http://caps.ncbs.res.in/dsdbase2","301","(12.9719,77.5937)","India","http://web.archive.org/web/20240704064739/https://caps.ncbs.res.in/dsdbase2/","National Centre for Biological Sciences, Tata Institute of Fundamental Research (TIFR), GKVK Campus, Bellary Road, Bengaluru, Karnataka 560065, India.","Kalmankar NV, Pavalam M, Indrakumar S, Srinivasan N, Sowdhamini R","","Science and Engineering Research Board, India, Department of Biotechnology , Ministry of Science and Technology, India",2,"India"
"35306140",2022-03-16,"LTM-TCM",0.994109678,"LTM-TCM",0.994109678268433,"",0,1,"http://cloud.tasly.com","HTTPConnectionPool(host='cloud.tasly.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f586e20>: Failed to establish a new connection: [Errno -2] Name or service not known'))","",NA,"http://web.archive.org/web/20240229221043/https://cloud.tasly.com/","Cloudphar Pharmaceuticals Co., Ltd, 518000 Shenzhen, China. Electronic address: tclxcccc@126.com.","Li X, Ren J, Zhang W, Zhang Z, Yu J, Wu J, Sun H, Zhou S, Yan K, Yan X, Wang W","","",7,"China"
"35356542",2022-03-10,"KDmarkers",0.942560017,"KDmarkers",0.942560017108917,"",0,1,"http://cosbi.ee.ncku.edu.tw/KDmarkers","301","(22.9908,120.2133)","Taiwan","http://web.archive.org/web/20221116060206/https://cosbi.ee.ncku.edu.tw/KDmarkers/","Department of Electrical Engineering, National Cheng Kung University, University Road, 701 Tainan, Taiwan.","Wu WS, Yang TH, Chen KD, Lin PH, Chen GR, Kuo HC","","",3,"Taiwan"
"35435220",2022-05-01,"HVD",0.919014275,"HVD",0.919014275074005,"Human Virus Database",0.602414339780807,1,"http://computationalbiology.cn/humanVirusBase","301","(22.2783,114.1747)","China","http://web.archive.org/web/20220513235253/http://computationalbiology.cn/humanVirusBase/","Bioinformatics Center, College of Biology, Hunan Provincial Key Laboratory of Medical Virology, Hunan University, Changsha 410082, China.","Ye S, Lu C, Qiu Y, Zheng H, Ge X, Wu A, Xia Z, Jiang T, Zhu H, Peng Y","","National Key Plan for Scientific Research and Development of China, National Natural Science Foundation of China, Key Research and Development Program of Hunan Province, National Natural Science Foundation of China, Hunan Provincial Natural Science Foundation of China",4,"China"
"35451498",2022-05-19,"TrBase",0.979477525,"TrBase",0.979477524757385,"Western Pacific Sea Urchin Genome Database",0.830165401101112,1,"http://cell-innovation.nig.ac.jp/Tree/, http://cell-innovation.nig.ac.jp/WPAC","301, 301","(35.1167,138.9167), (35.1167,138.9167)","Japan","no_wayback, no_wayback","Department of Genomics and Evolutionary Biology, National Institute of Genetics, Mishima, Japan.","Kinjo S, Kiyomoto M, Suzuki H, Yamamoto T, Ikeo K, Yaguchi S","","JST Adaptable and Seamless Technology transfer Program through Target-driven R&D (A-STEP), Japan Society for the Promotion of Science, Japan Society for the Promotion of Science, Precursory Research for Embryonic Science and Technology, Japan Society for the Promotion of Science",1,"Japan"
"35452518",2022-04-01,"PCRMS",0.970753819,"PCRMS",0.970753818750382,"predicted cis-regulatory modules",0.902325093746185,1,"http://cci-bioinfo.uncc.edu, http://cci-bioinfo.uncc.edu","302, 302","(35.2271,-80.8431), (35.2271,-80.8431)","USA","http://web.archive.org/web/20240523154337/https://cci-bioinfo.uncc.edu/, http://web.archive.org/web/20240523154337/https://cci-bioinfo.uncc.edu/","Department of Bioinformatics and Genomics, The University of North Carolina at Charlotte, 9201 University City Boulevard, Charlotte, NC 28223, USA.","Ni P, Su Z","","US National Science Foundation",3,"United States"
"35559614",2022-05-13,"CAS Common Chemistry",0.831865092,"CAS Common Chemistry",0.831865092118581,"",0,1,"http://commonchemistry.cas.org","301","(47.6062,-122.3321)","USA","http://web.archive.org/web/20240701003442/https://commonchemistry.cas.org/","CAS, 2540 Olentangy River Rd, Columbus, Ohio 43202, United States.","Jacobs A, Williams D, Hickey K, Patrick N, Williams AJ, Chalk S, McEwen L, Willighagen E, Walker M, Bolton E, Sinclair G, Sanford A","","National Center for Biotechnology Information, National Library of Medicine (NLM), National Institutes of Health, CAS, a division of the American Chemical Society",6,"United States"
"35591924",2022-03-08,"TCMPG",0.994215667,"TCMPG",0.994215667247772,"Traditional Chinese Medicine Plant Genome database",0.986857618604388,1,"http://cbcb.cdutcm.edu.cn/TCMPG","301","(31.2222,121.4581)","China","http://web.archive.org/web/20240221213323/http://cbcb.cdutcm.edu.cn/TCMPG/","State Key Laboratory of Southwestern Chinese Medicine Resources, Chengdu University of Traditional Chinese Medicine, Chengdu 611137, China.","Meng F, Tang Q, Chu T, Li X, Lin Y, Song X, Chen W","","",14,"China"
"35657089",2022-07-01,"CircadiOmics",0.996561885,"CircadiOmics",0.996561884880066,"",0,1,"http://circadiomics.igb.uci.edu","200","(33.6695,-117.8231)","USA","http://web.archive.org/web/20240511084035/https://circadiomics.igb.uci.edu/","Department of Computer Science, University of California Irvine, Irvine, CAÂ 92697, USA.","Samad M, Agostinelli F, Sato T, Shimaji K, Baldi P","","NIGMS NIH HHS, NIH",4,"United States"
"35762882",2022-10-01,"RiceNCexp",0.996530116,"RiceNCexp",0.996530115604401,"ncRNA",0.564787149429321,1,"http://cbi.njau.edu.cn/RiceNCexp","301","(31.2222,121.4581)","China","http://web.archive.org/web/20240303003218/http://cbi.njau.edu.cn/RiceNCexp/","State Key Laboratory of Crop Genetics and Germplasm Enhancement, Nanjing Agricultural University, Nanjing 210095, China.","Zhang B, Fei Y, Feng J, Zhu X, Wang R, Xiao H, Zhang H, Huang J","","Jiangsu Provincial Seed Industry Revitalization Project, Postgraduate Research &amp; Practice Innovation Program of Jiangsu Province, Fundamental Research Funds for the Central Universities",1,"China"
"35782725",2022-06-16,"DESSO-DB",0.987207353,"DESSO-DB",0.987207353115082,"",0,1,"http://cloud.osubmi.com/DESSO","HTTPConnectionPool(host='cloud.osubmi.com', port=80): Max retries exceeded with url: /DESSO (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f5d15e0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","",NA,"http://web.archive.org/web/20221207042406/https://cloud.osubmi.com/DESSO/","Department of Mathematics, Shandong University, Shandong, China.","Wang X, Wang C, Li L, Ma Q, Ma A, Liu B","","",0,"China"
"35898309",2022-05-18,"CARs-DB",0.946241498,"CARs-DB",0.946241497993469,"",0,1,"http://carsdb.ppmclab.com","200","(39.0437,-77.4875)","USA","http://web.archive.org/web/20240120225141/http://carsdb.ppmclab.com/","Institut de Biotecnologia i de Biomedicina and Departament de BioquÃ­mica i Biologia Molecular, Universitat AutÃ²noma de Barcelona, Barcelona, Spain.","Pintado-Grima C, BÃ¡rcenas O, Manglano-ArtuÃ±edo Z, VilaÃ§a R, Macedo-Ribeiro S, PallarÃ¨s I, Santos J, Ventura S","","Ministerio de Ciencia e InnovaciÃ³n, Horizon 2020, InstituciÃ³ Catalana de Recerca i Estudis AvanÃ§ats",3,"Spain"
"35899212, 35755024",2022-07-11,"AIDA",0.981406907,"AIDA",0.98140690724055,"",0,2,"http://clinicaltrials.gov","301","(39.0997,-94.5786)","USA","http://web.archive.org/web/20240712122906/https://clinicaltrials.gov/","Department of Medical Sciences, Surgery and Neurosciences, Research Center of Systemic Autoinflammatory Diseases and BehÃ§et's Disease Clinic, University of Siena, Siena, Italy., Department of Translational Medical Sciences, Section of Clinical Immunology, University of Naples Federico II, Naples, Italy.","Vitale A, Caggiano V, Della Casa F, HernÃ¡ndez-RodrÃ­guez J, Frassi M, Monti S, Tufan A, Telesca S, Conticini E, Ragab G, Lopalco G, Almaghlouth I, Pereira RMR, Yildirim D, Cattalini M, Marino A, Giani T, La Torre F, Ruscitti P, Aragona E, Wiesik-Szewczyk E, Del Giudice E, Sfikakis PP, Govoni M, Emmi G, Maggio MC, Giacomelli R, Ciccia F, Conti G, Ait-Idir D, Lomater C, Sabato V, Piga M, Sahin A, Opris-Belinski D, Ionescu R, Bartoloni E, Franceschini F, Parronchi P, de Paulis A, Espinosa G, Maier A, Sebastiani GD, Insalaco A, Shahram F, Sfriso P, Minoia F, Alessio M, Makowska J, Hatemi G, AkkoÃ§ N, Li Gobbi F, Gidaro A, Olivieri AN, Al-Mayouf SM, Erten S, Gentileschi S, Vasi I, Tarsia M, Mahmoud AAA, Frediani B, Fares Alzahrani M, Laymouna AH, Ricci F, Cardinale F, Jahnz-RÃ³zyk K, Tosi GM, Crisafulli F, Balistreri A, Dagostin MA, Ghanema M, Gaggiano C, Sota J, Di Cola I, Fabiani C, Giardini HAM, Renieri A, Fabbiani A, Carrer A, Bocchia M, Caroni F, Rigante D, Cantarini L, Della Casa F, Vitale A, Lopalco G, Ruscitti P, Ciccia F, Emmi G, Cattalini M, Wiesik-Szewczyk E, Maggio MC, Ogunjimi B, Sfikakis PP, Tufan A, Al-Mayouf SM, Del Giudice E, Aragona E, La Torre F, Sota J, Colella S, Di Cola I, Iacono D, Mattioli I, Jahnz-RÃ³zyk K, Joos R, Laskari K, Gaggiano C, Abbruzzese A, Cipriani P, Rozza G, AlSaleem A, Yildirim D, Tarsia M, Ragab G, Ricci F, Cardinale F, Korzeniowska M, Frassi M, Caggiano V, Saad MA, Pereira RM, Berlengiero V, Gentileschi S, Guerriero S, Giani T, Gelardi V, Iannone F, Giardini HAM, Almaghlouth IA, Kardas RC, Ait-Idir D, Frediani B, Balistreri A, Fabiani C, Rigante D, Cantarini L","","",10,"Italy, Italy"
